1,0.072859,0.3848,0.4792
2,0.047558,0.6105,0.6455
3,0.036270,0.6835,0.7072
4,0.030749,0.7209,0.7111
5,0.026913,0.7447,0.7325
6,0.024080,0.7634,0.7733
7,0.022043,0.7767,0.7637
8,0.020197,0.7873,0.7663
9,0.019173,0.7940,0.7826
10,0.017919,0.8056,0.7800
11,0.017159,0.8089,0.7991
12,0.016351,0.8176,0.7927
13,0.015988,0.8180,0.8022
14,0.015245,0.8262,0.7999
15,0.014907,0.8266,0.7995
